ags8,ags5,ars_k,gen,kreis_gen,lon,lat
15088205,15088,15088,Leuna,Saalekreis,12.024179,51.323779
15088216,15088,15088,Wettin-Löbejün,Saalekreis,11.901719,51.637419
15088220,15088,15088,Merseburg,Saalekreis,11.992794,51.3571
15088235,15088,15088,Mücheln (Geiseltal),Saalekreis,11.807061,51.300764
15088295,15088,15088,Petersberg,Saalekreis,11.949686,51.593677
15088305,15088,15088,Querfurt,Saalekreis,11.597433,51.37863
15088319,15088,15088,Salzatal,Saalekreis,11.823568,51.525992
15088330,15088,15088,Schkopau,Saalekreis,11.985224,51.389674
15088365,15088,15088,Teutschenthal,Saalekreis,11.808664,51.450216
15088030,15088,15088,Barnstädt,Saalekreis,11.643646,51.344942
15088100,15088,15088,Farnstädt,Saalekreis,11.568642,51.425982
15088250,15088,15088,Nemsdorf-Göhrendorf,Saalekreis,11.659873,51.36285
15088265,15088,15088,Obhausen,Saalekreis,11.65471,51.39138
15088340,15088,15088,Schraplau,Saalekreis,11.666911,51.439277
15088355,15088,15088,Steigra,Saalekreis,11.661257,51.29923
15089015,15089,15089,Aschersleben,Salzlandkreis,11.455041,51.756034
15089026,15089,15089,Barby,Salzlandkreis,11.880764,51.966471
15089030,15089,15089,Bernburg (Saale),Salzlandkreis,11.737192,51.794389
15089042,15089,15089,Bördeland,Salzlandkreis,11.637674,52.003309
15089055,15089,15089,Calbe (Saale),Salzlandkreis,11.774788,51.902787
15089175,15089,15089,Hecklingen,Salzlandkreis,11.533566,51.847482
15089195,15089,15089,Könnern,Salzlandkreis,11.767742,51.670127
